ID,Titolo,Generi,Punteggio_Utente,Stato_Utente,Punteggio_Medio,Rank,Popolarita
103237,Wind Breaker,"Action, Drama, Sports",6,dropped,8.63,88,282
48151,World Trigger,"Action, Sci-Fi, Shounen",0,plan_to_read,7.81,1341,360
89087,Wotaku ni Koi wa Muzukashii,"Adult Cast, Comedy, Otaku Culture, Romance, Workplace",6,completed,8.35,262,90
130633,Yaiteru Futari,"Gourmet, Romance, Seinen, Slice of Life",5,on_hold,7.72,1659,935
100128,Yakusoku no Neverland,"Award Winning, Mystery, Psychological, Shounen, Survival, Suspense",7,completed,8.14,533,18
125052,Yamada-kun to Lv999 no Koi wo Suru,"Romance, Video Game",0,plan_to_read,8.16,500,298
121480,Yofukashi no Uta,"Award Winning, Romance, Shounen, Supernatural, Vampire",5,completed,8.17,483,144
4,Yokohama Kaidashi Kikou,"Award Winning, Iyashikei, Sci-Fi, Seinen, Slice of Life",6,completed,8.65,76,203
17910,Yomawari Sensei,"Drama, Psychological, School, Seinen",0,plan_to_read,8.26,363,1263
152825,Yongsa High: Dungeon Raiders,"Action, Fantasy, School",3,dropped,7.56,2605,2782
164902,Yoru no Manimani,Romance,5,completed,7.2,6200,13260
104,Yotsuba to!,"Award Winning, Childcare, Comedy, Iyashikei, Slice of Life",5,dropped,8.91,19,69
98436,Youjo Senki,"Action, Fantasy, Isekai, Military, Reincarnation",0,plan_to_read,8.32,295,632
93416,Youkai Gakkou no Sensei Hajimemashita!,"Comedy, Fantasy, Gag Humor, Mythology, School, Workplace",2,dropped,7.81,1320,3530
58245,Youkai Kyoushitsu,"Horror, Josei, Supernatural",4,completed,6.89,10912,794
121426,Yozakura-san Chi no Daisakusen,"Action, Comedy, Shounen",5,dropped,7.66,2019,497
62547,Yugami-kun ni wa Tomodachi ga Inai,"Comedy, School, Shounen, Slice of Life",7,completed,8.21,427,627
94376,Yuru Camp△,"CGDCT, Iyashikei, Slice of Life",4,dropped,8.39,226,965
107575,"Yuukyuu no Gusha Asley no, Kenja no Susume: to, Pochi no Daibouken",Fantasy,3,dropped,6.91,10590,2676
142818,Zeikin de Katta Hon,"Seinen, Slice of Life, Workplace",0,on_hold,7.7,1798,3770
122392,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,"Adult Cast, Comedy, Seinen, Survival, Suspense",5,dropped,7.6,2351,334
